org,category,group,product,date,unit_price,amazon,wal-mart,target,costco,family dollar,dollar general,cvs,kroger,walgreens,rite aid,ahold,safeway,brand
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0N00 - MP SICLE SPECIAL PACKS,1/1/17,5.56,0,26815,15179,10196,5460,5459,5317,5459,5068,3999,3262,1816,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,69107,39141,26924,14584,14257,13918,13962,12899,10355,8397,4729,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,35607,19818,13659,7341,7382,7191,7288,6728,5177,4330,2444,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,25694,14549,10073,5402,5301,5119,5204,4831,3878,3193,1774,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,13187,7384,5196,2762,2805,2679,2667,2515,1966,1623,894,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,14394,8124,5729,3109,3076,2950,2958,2784,2131,1801,995,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,12127,6666,4666,2570,2478,2455,2441,2273,1803,1467,808,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,14490,8252,5540,3016,3031,2996,2931,2757,2187,1803,988,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,4205,2385,1598,898,869,845,865,808,615,519,283,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,34485,19658,13502,7264,7197,7127,7027,6732,5111,4200,2377,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,67110,37408,25863,13853,14042,13526,13864,12923,9852,8323,4648,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,30911,17351,11843,6394,6474,6238,6224,5800,4568,3861,2146,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,54534,29900,20910,11125,11341,10678,10794,10101,7868,6429,3693,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,32264,18029,12622,6658,6725,6459,6568,6055,4728,3958,2176,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2A - PS MP VALUE ADDED LOW 6P,1/1/17,11.29,0,13849,7999,5449,2893,2952,2852,2855,2619,2082,1737,939,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2B - PS MP VALUE 6P,1/1/17,5.7,0,129348,71724,50032,27160,26601,25726,25594,24519,18974,16035,8780,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2B - PS MP VALUE 6P,1/1/17,5.7,0,88263,48649,34230,18323,18249,17451,17513,16626,13032,10668,5917,SICLE
Ice Cream,GHB NOVELTIES,SICLE MULTIPACK,0Q2B - PS MP VALUE 6P,1/1/17,5.7,0,23873,13074,8945,5012,4942,4769,4731,4567,3439,2932,1595,SICLE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,011J - MP KLONDIKE BARS FE,1/1/17,46.89,0,939,528,356,193,197,193,189,177,141,114,64,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,011J - MP KLONDIKE BARS FE,1/1/17,46.89,0,530,297,207,112,108,104,108,99,79,63,35,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,011P - MP KLONDIKE SANDWICHES FE,1/1/17,29.3,0,1641,903,623,343,341,326,331,314,246,200,112,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,021A - 14-6 PK SAB NSA VANILLA BAR FE,1/1/17,41.03,0,807,451,308,169,166,160,159,151,116,98,54,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0510 - KLONDIKE 1140P MIXED PALLET,1/1/17,3148.79,0,68,38,25,14,14,13,13,12,9,8,4,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0M29 - KLONDIKE SANDWICH 6-4CT,1/1/17,17.58,0,72255,40780,27442,14864,14830,14486,14556,13516,10476,8621,4906,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0M29 - KLONDIKE SANDWICH 6-4CT,1/1/17,17.58,0,87110,49084,33663,18445,18324,17495,17316,16112,13047,10683,5993,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0M29 - KLONDIKE SANDWICH 6-4CT,1/1/17,17.58,0,6012,3324,2341,1247,1234,1191,1229,1125,892,741,403,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,248615,140729,96889,51871,51459,50617,49499,47076,36018,30066,17103,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,64846,35707,24988,13406,13307,13180,12951,12405,9444,7883,4408,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,39398,21729,15154,8169,8265,7748,7748,7346,5843,4677,2659,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,8065,4427,3072,1676,1656,1627,1607,1478,1173,962,530,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,49709,27940,19311,10462,10380,9977,10182,9328,7301,6072,3386,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,99137,55233,37786,20755,20685,19348,19539,18808,14538,11813,6618,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,59211,33435,23010,12294,12311,12027,11997,11382,8733,7124,4016,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,12644,6883,4741,2643,2563,2508,2518,2403,1885,1553,864,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,27765,15783,10542,5895,5749,5550,5533,5229,4209,3427,1888,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,48563,27752,19133,10241,10308,9838,9857,9388,7253,5913,3304,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,23287,13327,9037,4851,4841,4707,4725,4420,3500,2877,1597,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,13161,7542,5087,2757,2804,2659,2721,2562,2003,1593,902,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,55470,30494,21612,11561,11395,11049,11230,10320,8195,6875,3708,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,6424,3644,2447,1362,1320,1319,1305,1228,939,792,436,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,62384,35659,24093,13145,13026,12813,12909,12027,9484,7555,4332,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,124517,71205,49081,25677,26150,24927,25524,24061,18372,15343,8366,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,15941,9197,6345,3379,3357,3277,3286,3062,2366,1950,1101,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,24143,13370,9170,4936,4991,4751,4849,4462,3554,2929,1625,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N01 - MP KLONDIKE BARS,1/1/17,35.16,0,14359,8068,5544,3014,2974,2967,2870,2727,2150,1786,966,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N05 - MP KLONDIKE STICKLESS (4-CNT),1/1/17,23.52,0,36106,20310,14342,7580,7788,7452,7434,6824,5387,4511,2521,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0N06 - MP KLONDIKE SPECIAL PACKS,1/1/17,7.86,0,193050,108110,76589,40609,40102,38863,39352,37473,29091,23423,13430,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0R2L - KL CHOCO TACO 6 4PK,1/1/17,17.58,0,17042,9567,6567,3586,3518,3413,3478,3190,2548,2074,1142,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE MULTIPACK,0S06 - 12-4 PK KLONDIKE HEATH,1/1/17,23.52,0,10966,5989,4194,2225,2222,2182,2203,2018,1595,1319,744,KLONDIKE
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,041Y - GOOD HUMOR BAR 648 3Z PALLET,1/1/17,1507.57,0,973,537,374,197,200,197,190,181,142,115,65,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0L29 - GOOD HUMOR PREMIUM 6-4CT,1/1/17,16.1,0,48940,27471,18826,9887,10177,9706,9575,9073,7130,5826,3339,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0N08 - GOOD HUMOR BARS-POPS,1/1/17,32.19,0,27363,15194,10428,5635,5767,5655,5565,5183,4002,3381,1874,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0N08 - GOOD HUMOR BARS-POPS,1/1/17,32.19,0,21729,12033,8459,4618,4498,4501,4475,4162,3262,2710,1487,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0N08 - GOOD HUMOR BARS-POPS,1/1/17,32.19,0,11275,6220,4250,2371,2305,2230,2272,2116,1692,1395,780,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0N08 - GOOD HUMOR BARS-POPS,1/1/17,32.19,0,68333,38387,26213,13982,13777,13705,13631,12685,9963,8192,4511,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0N08 - GOOD HUMOR BARS-POPS,1/1/17,32.19,0,4265,2299,1618,867,882,843,859,802,627,508,278,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0N08 - GOOD HUMOR BARS-POPS,1/1/17,32.19,0,9458,5355,3661,1964,2019,1936,1940,1783,1416,1152,657,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0N08 - GOOD HUMOR BARS-POPS,1/1/17,32.19,0,1360,762,522,280,282,278,272,255,202,166,91,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0N09 - GOOD HUMOR VARIETY PACK 30 CNT,1/1/17,9.93,0,263187,146435,102301,55879,54705,53046,54610,49545,39754,31955,18248,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR MULTIPACK,0X05 - GOOD HUMOR VARIETY PACK 36 CNT,1/1/17,10.16,0,271719,155128,106316,58413,57812,56377,55249,52035,40587,34057,18477,GOOD HUMOR
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,011M - MP BREYERS FRUIT BARS FE,1/1/17,25.78,0,904,502,341,187,185,181,178,167,134,109,59,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0M2U - BREYERS NOVELTIES 6-6PK,1/1/17,16.93,0,12640,7084,4801,2589,2641,2525,2523,2369,1870,1520,854,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0M2U - BREYERS NOVELTIES 6-6PK,1/1/17,16.93,0,32070,18052,12027,6582,6693,6422,6350,5890,4685,3847,2177,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0M2U - BREYERS NOVELTIES 6-6PK,1/1/17,16.93,0,8253,4767,3234,1770,1743,1689,1685,1614,1225,1028,569,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0M2U - BREYERS NOVELTIES 6-6PK,1/1/17,16.93,0,18205,10253,6996,3834,3803,3697,3586,3355,2679,2192,1238,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0M2U - BREYERS NOVELTIES 6-6PK,1/1/17,16.93,0,22907,12675,8945,4819,4794,4639,4581,4373,3417,2838,1545,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0M2U - BREYERS NOVELTIES 6-6PK,1/1/17,16.93,0,22615,12612,8735,4812,4776,4552,4568,4395,3379,2768,1534,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0N0G - MP BREYERS FRUIT BARS,1/1/17,25.78,0,6077,3411,2331,1286,1278,1232,1214,1155,919,759,409,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0N0G - MP BREYERS FRUIT BARS,1/1/17,25.78,0,2198,1215,831,461,450,444,446,411,317,265,147,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0N0G - MP BREYERS FRUIT BARS,1/1/17,25.78,0,13768,7654,5209,2819,2767,2732,2784,2526,2018,1653,917,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0N0G - MP BREYERS FRUIT BARS,1/1/17,25.78,0,10118,5638,3933,2136,2110,2105,2089,1960,1534,1268,693,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0N0M - BREYERS CARBSMART BARS,1/1/17,31.84,0,19232,10704,7391,4043,4035,3836,3925,3585,2815,2346,1315,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0N0M - BREYERS CARBSMART BARS,1/1/17,31.84,0,25991,14653,9865,5377,5342,5180,5255,4908,3822,3152,1775,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0N0M - BREYERS CARBSMART BARS,1/1/17,31.84,0,34252,18991,13318,7264,7099,6972,6863,6487,5098,4140,2307,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0Y25 - BREYERS BAR FE 8 6PK,1/1/17,22.57,0,510,284,200,107,108,101,104,96,76,61,34,BREYERS
Ice Cream,GHB NOVELTIES,BREYERS MULTIPACK,0Y25 - BREYERS BAR FE 8 6PK,1/1/17,22.57,0,759,427,290,162,160,156,157,145,114,92,52,BREYERS
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0M2J - PS RAINBOX 5 FLAVOR 6-12CT,1/1/17,24.95,0,9681,5348,3697,2030,1993,1954,1932,1807,1415,1189,652,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0M2K - PS SPONGEBOB POPUP 1-24CT,1/1/17,8.32,0,10071,5568,3778,2057,2076,2016,1983,1887,1443,1206,673,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U08 - 1-12 BK POPSICLE COOKIES & CREAM CUP,1/1/17,7.25,0,3390,1864,1264,682,691,670,683,625,488,413,228,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U09 - 1-12 BK POPSICLE POP SHOTS,1/1/17,6.53,0,27088,14617,10303,5573,5442,5330,5278,4994,3891,3257,1817,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U09 - 1-12 BK POPSICLE POP SHOTS,1/1/17,6.53,0,5348,2980,2026,1118,1107,1080,1084,997,781,661,356,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U0A - 1-12 BK POPSICLE WATER ICE CUP,1/1/17,7.25,0,646,354,245,135,132,131,128,123,94,78,43,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U0A - 1-12 BK POPSICLE WATER ICE CUP,1/1/17,7.25,0,479,263,182,99,96,96,96,88,70,57,31,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U0C - 1-24 BX AND CT MATERIAL PRICE 7.44,1/1/17,8.32,0,21421,11843,8170,4448,4569,4372,4351,4097,3241,2639,1490,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U0C - 1-24 BX AND CT MATERIAL PRICE 7.44,1/1/17,8.32,0,36335,19894,13562,7460,7477,7276,7257,6636,5297,4397,2395,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U0J - 1-24 BK HYPER STRIPE,1/1/17,6.42,0,10239,5527,3805,2136,2100,1983,2040,1904,1510,1214,669,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U0P - 1-24 BK PS SCRIBBLER 2PK,1/1/17,4.99,0,28561,15977,10993,5960,5814,5747,5766,5256,4108,3431,1933,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U0Q - 1-24 BK SCREWBALL,1/1/17,8.32,0,5222,2977,2040,1110,1091,1041,1037,991,778,629,351,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0U0R - 1-24 BK SNOWCONES,1/1/17,9.5,0,4528,2485,1705,946,937,898,928,848,665,540,302,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V01 - 1-72 CT/BX PS FIRECRACKER,1/1/17,11.4,0,11156,6185,4354,2290,2295,2241,2260,2123,1670,1366,762,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V06 - 4-24 BX CREAM SICLE,1/1/17,19.96,0,4612,2557,1737,950,955,925,917,877,686,567,314,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V08 - 4-24 BX MATERIAL AND LIST 13.60,1/1/17,15.21,0,1234,687,485,262,262,253,249,235,184,152,85,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V08 - 4-24 BX MATERIAL AND LIST 13.60,1/1/17,15.21,0,1054,590,395,220,218,207,211,193,156,128,70,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0A - 4-24 BX REG ICE CREAM CRUNCH,1/1/17,25.66,0,3504,1987,1358,737,731,703,695,666,523,431,242,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0A - 4-24 BX REG ICE CREAM CRUNCH,1/1/17,25.66,0,2213,1217,858,454,463,449,442,419,327,269,148,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0B - 4-24 BK BIG STICK C-P,1/1/17,15.21,0,1570,874,594,319,322,304,313,293,231,185,105,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0C - 4-24 BK FUDGSICLE BAR,1/1/17,19.96,0,4929,2747,1898,1013,1033,973,975,932,715,591,338,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0E - 4-24 BK POPSICLE ICE CREAM BAR,1/1/17,21.86,0,1198,669,460,243,248,240,243,227,173,144,81,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0F - 4-24 BK POPSICLE LICK A COLOR,1/1/17,25.66,0,4475,2526,1766,949,947,920,924,849,670,544,311,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0H - 4-24 BK SUPER TWINS O/C/G/L,1/1/17,14.26,0,4523,2575,1766,964,962,937,913,876,678,553,307,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0I - 6-12 BK SICLE MATERIAL 16.56,1/1/17,19.25,0,705,390,276,150,148,142,143,132,106,86,48,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0J - 6-12 BX MATERIAL AND LIST PRICE 26.64,1/1/17,28.51,0,4249,2335,1605,885,884,842,828,780,608,507,287,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0J - 6-12 BX MATERIAL AND LIST PRICE 26.64,1/1/17,28.51,0,4632,2619,1793,958,964,944,913,886,689,560,313,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0J - 6-12 BX MATERIAL AND LIST PRICE 26.64,1/1/17,28.51,0,18254,10356,7113,3896,3815,3769,3768,3523,2773,2272,1257,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0J - 6-12 BX MATERIAL AND LIST PRICE 26.64,1/1/17,28.51,0,528,297,200,109,108,105,106,99,77,64,35,SICLE
Ice Cream,GHB NOVELTIES,SICLE IMPULSE,0V0O - 6-12 BK MATERIAL PRICE 18.72,1/1/17,17.82,0,652,360,247,137,137,130,130,126,96,80,44,SICLE
Ice Cream,GHB NOVELTIES,KLONDIKE IMPULSE,0A1T - KL OREO SANDWICH 1BX 24 4.5Z,1/1/17,17.34,0,37478,20963,14415,7869,7676,7552,7581,6948,5585,4594,2482,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE IMPULSE,0V0Y - 1-24 BX TACO/BARS,1/1/17,17.34,0,59242,32837,22296,12199,11988,11936,11862,10918,8722,7184,3957,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE IMPULSE,0W04 - 1-24 BK KLONDIKE KRUNCH 4 OZ,1/1/17,14.73,0,17803,9959,7012,3717,3670,3573,3651,3377,2697,2170,1209,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE IMPULSE,0W07 - 2-24 BK KLON BIG BEAR SAND,1/1/17,26.61,0,1301,736,503,273,273,264,265,253,191,157,87,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE IMPULSE,0X0A - 1-24 BK KL GIANT ORIGINAL BAR,1/1/17,14.73,0,63272,35128,24927,13551,13585,12693,12971,12033,9655,7670,4314,KLONDIKE
Ice Cream,GHB NOVELTIES,KLONDIKE IMPULSE,0X2K - 2-12 BK MRS FIELDS,1/1/17,26.61,0,30526,17120,11551,6334,6259,5994,6097,5820,4441,3708,2043,KLONDIKE
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0F - 1-12 BX GIANT KING CONE,1/1/17,13.31,0,24364,14006,9460,5204,5220,4985,5048,4753,3725,2968,1703,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0F - 1-12 BX GIANT KING CONE,1/1/17,13.31,0,62021,34290,23915,12723,12841,12193,12586,11815,9189,7553,4233,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0G - 1-24 BX GH BAR,1/1/17,12.59,0,5301,2872,2033,1094,1068,1044,1056,1002,779,632,349,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0G - 1-24 BX GH BAR,1/1/17,12.59,0,4600,2640,1822,969,959,947,940,869,689,567,316,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0G - 1-24 BX GH BAR,1/1/17,12.59,0,104000,58464,39896,21094,20948,20704,20303,19603,14915,12301,6999,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0G - 1-24 BX GH BAR,1/1/17,12.59,0,22079,12227,8533,4504,4606,4383,4334,4043,3205,2644,1462,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0G - 1-24 BX GH BAR,1/1/17,12.59,0,12908,7276,5025,2731,2645,2614,2565,2440,1936,1544,870,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0J - 1-24 BK GH BAR,1/1/17,14.73,0,69845,37965,27003,14458,14535,13751,13703,13094,10175,8417,4766,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0J - 1-24 BK GH BAR,1/1/17,14.73,0,32662,18751,12845,7000,6849,6617,6555,6216,4893,4014,2263,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0L - 1-24 BK GH KING CONE,1/1/17,14.73,0,51127,28915,20106,10924,10612,10256,10447,9863,7556,6224,3553,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0O - 1-24 BK GH SANDWICH,1/1/17,14.73,0,39701,22418,15098,8266,8289,8063,7998,7516,5870,4881,2672,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0R - 2-24 BX GIANT SANDWICH,1/1/17,21.86,0,59413,32511,22809,12088,12345,12029,12054,11255,8838,7051,4062,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0R - 2-24 BX GIANT SANDWICH,1/1/17,21.86,0,16990,9480,6449,3471,3551,3373,3354,3194,2520,2052,1133,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0S - 2-24 BX NSA CUP 4 OZ,1/1/17,16.16,0,10095,5728,3839,2126,2146,2078,2012,1943,1485,1233,676,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0T - 2-24 BK GH SH 4 OZ CUP ORANGE,1/1/17,13.31,0,8125,4647,3221,1719,1743,1681,1662,1549,1210,1017,561,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0U - 2-24 BK GH 4 OZ CUP,1/1/17,13.78,0,39653,22134,15361,8369,8239,8216,8084,7451,6030,4924,2691,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0U - 2-24 BK GH 4 OZ CUP,1/1/17,13.78,0,11491,6422,4442,2396,2343,2321,2302,2125,1707,1370,762,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0U - 2-24 BK GH 4 OZ CUP,1/1/17,13.78,0,19148,10710,7510,4025,4009,3854,3906,3600,2847,2309,1294,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0Z - 4-24 BK GH SANDWICH,1/1/17,33.26,0,2729,1477,1039,558,553,537,550,516,397,328,186,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0W0Z - 4-24 BK GH SANDWICH,1/1/17,33.26,0,6410,3649,2501,1352,1319,1292,1316,1241,940,795,428,GOOD HUMOR
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0X00 - 4-24 BK GH BAR,1/1/17,25.66,0,6101,3338,2285,1256,1248,1233,1190,1160,898,747,410,GOOD HUMOR
